timestamp,operation,model,entity_id,table_name,source,payload_json
2026-04-29T16:37:58.041530,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-29T16:37:59.311198,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.id = :id_1\n LIMIT :param_1""}"
2026-04-29T16:37:59.735671,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.slug = :slug_1\n LIMIT :param_1""}"
2026-04-29T16:37:59.874460,READ,Product,,,sqlalchemy_session_event,"{""statement"": ""SELECT products.id AS products_id, products.vendor_id AS products_vendor_id, products.product_id AS products_product_id, products.name AS products_name, products.category AS products_category, products.price AS products_price, products.currency AS products_currency, products.stock_status AS products_stock_status, products.min_shipping_days AS products_min_shipping_days, products.max_shipping_days AS products_max_shipping_days, products.short_description AS products_short_description, products.full_description AS products_full_description, products.brand AS products_brand, products.shipping_cost AS products_shipping_cost, products.shipping_regions AS products_shipping_regions, products.returns_policy AS products_returns_policy, products.warranty_policy AS products_warranty_policy, products.specs AS products_specs, products.variants AS products_variants, products.source AS products_source, products.created_at AS products_created_at, products.updated_at AS products_updated_at, products.is_deleted AS products_is_deleted, products.deleted_at AS products_deleted_at \nFROM products \nWHERE products.vendor_id = :vendor_id_1 AND products.is_deleted = false ORDER BY products.name ASC""}"
2026-04-29T16:38:11.438448,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.id = :id_1\n LIMIT :param_1""}"
2026-04-29T16:38:11.853408,READ,Product,,,sqlalchemy_session_event,"{""statement"": ""SELECT products.id AS products_id, products.vendor_id AS products_vendor_id, products.product_id AS products_product_id, products.name AS products_name, products.category AS products_category, products.price AS products_price, products.currency AS products_currency, products.stock_status AS products_stock_status, products.min_shipping_days AS products_min_shipping_days, products.max_shipping_days AS products_max_shipping_days, products.short_description AS products_short_description, products.full_description AS products_full_description, products.brand AS products_brand, products.shipping_cost AS products_shipping_cost, products.shipping_regions AS products_shipping_regions, products.returns_policy AS products_returns_policy, products.warranty_policy AS products_warranty_policy, products.specs AS products_specs, products.variants AS products_variants, products.source AS products_source, products.created_at AS products_created_at, products.updated_at AS products_updated_at, products.is_deleted AS products_is_deleted, products.deleted_at AS products_deleted_at \nFROM products \nWHERE products.id = :id_1 AND products.vendor_id = :vendor_id_1 AND products.is_deleted = false\n LIMIT :para...""}"
2026-04-29T16:38:12.002432,UPDATE,Product,71,products,sqlalchemy_mapper_event,"{""changed_fields"": {}, ""current_values"": {""id"": 71, ""vendor_id"": 4, ""product_id"": ""ROP-001"", ""name"": ""Abrigo Largo Lana Nórdica"", ""category"": ""Outerwear"", ""price"": 289900, ""currency"": ""COP"", ""stock_status"": ""sin_stock"", ""min_shipping_days"": 2, ""max_shipping_days"": 5, ""short_description"": ""Abrigo largo de lana sintética con corte elegante y caída recta."", ""full_description"": ""Abrigo para clima frío con silueta recta, cuello amplio y acabado suave al tacto. Ideal para looks formales o urbanos. Combina con jeans, pantalones sastre y botas. Pensado para uso diario en temporadas frías y entretiempo."", ""brand"": ""Lunaria Studio"", ""shipping_cost"": 18000.0, ""shipping_regions"": ""Colombia"", ""returns_policy"": ""Cambios dentro de 5 días por talla o defecto."", ""warranty_policy"": ""Garantía de 30 días por defectos de fabricación."", ""specs"": ""Material exterior tipo lana, cierre frontal, bolsillos laterales, forro interno ligero."", ""variants"": ""Tallas: S, M, L | Colores: Camel, Negro, Gris"", ""source"": ""Catalogo empresa moda otoño"", ""created_at"": ""2026-04-25T00:57:41.355296"", ""updated_at"": ""2026-04-29T15:27:05.526694"", ""is_deleted"": false, ""deleted_at"": null}}"
2026-04-29T16:40:05.176475,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.email = :email_1\n LIMIT :param_1""}"
2026-04-29T16:40:05.595264,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.slug = :slug_1\n LIMIT :param_1""}"
2026-04-29T16:40:06.076799,CREATE,Vendor,9,vendors,sqlalchemy_mapper_event,"{""new_values"": {""id"": 9, ""name"": ""orquesta"", ""slug"": ""orquesta"", ""email"": ""orquesta@example.com"", ""password_hash"": ""$2b$12$oMSivyAeWUml7GzcIr2wce9l17oIXMukNNUkF2f1dCA9e8lsc9L36"", ""is_active"": true, ""rfc"": ""ABCD"", ""sector"": ""tecnologia"", ""phone"": ""3166844596"", ""website"": ""www.viva.com"", ""address"": ""calle 78"", ""city"": ""bogota"", ""state"": ""cundinamarca"", ""country"": ""Colombia"", ""postal_code"": ""101110"", ""description"": ""tecnoloia"", ""payment_methods"": ""tarjetas"", ""created_at"": ""2026-04-29T16:40:05.932337"", ""updated_at"": ""2026-04-29T16:40:05.932337""}}"
2026-04-29T16:41:11.818646,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.email = :email_1\n LIMIT :param_1""}"
2026-04-29T16:43:16.772787,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-29T16:43:17.357761,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-29T16:43:30.133739,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-29T16:43:30.699628,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-29T16:43:36.684571,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-29T16:43:37.243282,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-29T16:43:46.187093,READ,Vendor,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendors.id AS vendors_id, vendors.name AS vendors_name, vendors.slug AS vendors_slug, vendors.email AS vendors_email, vendors.password_hash AS vendors_password_hash, vendors.is_active AS vendors_is_active, vendors.rfc AS vendors_rfc, vendors.sector AS vendors_sector, vendors.phone AS vendors_phone, vendors.website AS vendors_website, vendors.address AS vendors_address, vendors.city AS vendors_city, vendors.state AS vendors_state, vendors.country AS vendors_country, vendors.postal_code AS vendors_postal_code, vendors.description AS vendors_description, vendors.payment_methods AS vendors_payment_methods, vendors.created_at AS vendors_created_at, vendors.updated_at AS vendors_updated_at \nFROM vendors \nWHERE vendors.id = :id_1\n LIMIT :param_1""}"
2026-04-29T16:43:46.606524,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:28:52.483162,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:28:53.066252,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:29:07.225274,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:29:07.807885,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:29:23.916388,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:29:24.484845,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:30:02.039285,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:30:02.606473,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:31:08.289459,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:31:08.856079,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:31:41.274286,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:31:41.846484,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:32:04.073578,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:32:04.642670,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T02:32:21.028219,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T02:32:21.586605,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
